No;lnhr;lnwg;kids;age;agesq;disab;id;year;lnhr_diff_1;lnwg_diff_1;kids_diff_1;age_diff_1;agesq_diff_1;disab_diff_1;lnhr_diff_2;lnwg_diff_2;kids_diff_2;age_diff_2;agesq_diff_2;disab_diff_2;lnhr_lag_1;lnhr_lag_2;lnwg_lag_1;lnwg_lag_2;kids_lag_1;kids_lag_2;age_lag_1;age_lag_2;agesq_lag_1;agesq_lag_2;disab_lag_1;disab_lag_2
4258;7.62461899;2.53449012;2;32;1024;0;426;1986;-0.0029254;-0.03812214;0;1;63;0;0.01773446;0.03551621;1;2;124;0;7.62754439;7.60688453;2.57261226;2.49897391;2;1;31;30;961;900;0;0
4259;7.4977617;2.53051719;2;33;1089;0;426;1987;-0.12685729;-0.00397293;0;1;65;0;-0.12978269;-0.04209507;0;2;128;0;7.62461899;7.62754439;2.53449012;2.57261226;2;2;32;31;1024;961;0;0
4260;7.55171222;2.48989423;2;34;1156;0;426;1988;0.05395052;-0.04062296;0;1;67;0;-0.07290677;-0.04459589;0;2;132;0;7.4977617;7.62461899;2.53051719;2.53449012;2;2;33;32;1089;1024;0;0
4261;7.75961415;3.09557763;0;49;2401;0;427;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4262;8.17751582;3.10950728;0;49;2401;0;427;1980;0.41790167;0.01392965;0;0;0;0;NA;NA;NA;NA;NA;NA;7.75961415;NA;3.09557763;NA;0;NA;49;NA;2401;NA;0;NA
4263;7.89058253;3.07777294;0;50;2500;0;427;1981;-0.28693329;-0.03173434;0;1;99;0;0.13096838;-0.01780469;0;1;99;0;8.17751582;7.75961415;3.10950728;3.09557763;0;0;49;49;2401;2401;0;0
4264;8.17863879;3.11307076;0;51;2601;0;427;1982;0.28805626;0.03529782;0;1;101;0;0.00112297;0.00356348;0;2;200;0;7.89058253;8.17751582;3.07777294;3.10950728;0;0;50;49;2500;2401;0;0
4265;8.14409846;3.08648662;0;52;2704;0;427;1983;-0.03454033;-0.02658414;0;1;103;0;0.25351593;0.00871368;0;2;204;0;8.17863879;7.89058253;3.11307076;3.07777294;0;0;51;50;2601;2500;0;0
4266;8.2125684;2.74727094;0;53;2809;0;427;1984;0.06846994;-0.33921568;0;1;105;0;0.03392961;-0.36579982;0;2;208;0;8.14409846;8.17863879;3.08648662;3.11307076;0;0;52;51;2704;2601;0;0
4267;8.17695387;2.77196351;0;54;2916;0;427;1985;-0.03561453;0.02469257;0;1;107;0;0.03285541;-0.31452311;0;2;212;0;8.2125684;8.14409846;2.74727094;3.08648662;0;0;53;52;2809;2704;0;0
4268;8.06463648;2.89369952;0;55;3025;0;427;1986;-0.11231739;0.12173601;0;1;109;0;-0.14793192;0.14642858;0;2;216;0;8.17695387;8.2125684;2.77196351;2.74727094;0;0;54;53;2916;2809;0;0
4269;8.28197706;2.84665202;0;56;3136;0;427;1987;0.21734058;-0.0470475;0;1;111;0;0.10502319;0.07468851;0;2;220;0;8.06463648;8.17695387;2.89369952;2.77196351;0;0;55;54;3025;2916;0;0
4270;7.9827577;3.0740812;0;57;3249;0;427;1988;-0.29921936;0.22742918;0;1;113;0;-0.08187878;0.18038168;0;2;224;0;8.28197706;8.06463648;2.84665202;2.89369952;0;0;56;55;3136;3025;0;0
4271;8.04558828;1.79840401;1;30;900;0;428;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4272;8.02617019;2.06305805;1;31;961;0;428;1980;-0.01941809;0.26465404;0;1;61;0;NA;NA;NA;NA;NA;NA;8.04558828;NA;1.79840401;NA;1;NA;30;NA;900;NA;0;NA
4273;7.84384864;1.94591015;1;31;961;0;428;1981;-0.18232155;-0.1171479;0;0;0;0;-0.20173964;0.14750614;0;1;61;0;8.02617019;8.04558828;2.06305805;1.79840401;1;1;31;30;961;900;0;0
4274;7.84384864;1.46093789;1;32;1024;0;428;1982;0;-0.48497226;0;1;63;0;-0.18232155;-0.60212016;0;1;63;0;7.84384864;8.02617019;1.94591015;2.06305805;1;1;31;31;961;961;0;0
4275;7.84384864;1.46556752;1;33;1089;0;428;1983;0;0.00462963;0;1;65;0;0;-0.48034263;0;2;128;0;7.84384864;7.84384864;1.46093789;1.94591015;1;1;32;31;1024;961;0;0
4276;7.83991936;1.57897869;1;34;1156;0;428;1984;-0.00392928;0.11341117;0;1;67;0;-0.00392928;0.1180408;0;2;132;0;7.84384864;7.84384864;1.46556752;1.46093789;1;1;33;32;1089;1024;0;0
4277;7.83002808;1.73165556;1;36;1296;0;428;1985;-0.00989128;0.15267687;0;2;140;0;-0.01382056;0.26608804;0;3;207;0;7.83991936;7.84384864;1.57897869;1.46556752;1;1;34;33;1156;1089;0;0
4278;7.84384864;1.60743586;1;37;1369;0;428;1986;0.01382056;-0.1242197;0;1;73;0;0.00392928;0.02845717;0;3;213;0;7.83002808;7.83991936;1.73165556;1.57897869;1;1;36;34;1296;1156;0;0
4279;7.84384864;1.67335122;1;38;1444;0;428;1987;0;0.06591536;0;1;75;0;0.01382056;-0.05830434;0;2;148;0;7.84384864;7.83002808;1.60743586;1.73165556;1;1;37;36;1369;1296;0;0
4280;7.82404601;1.63315442;1;39;1521;0;428;1988;-0.01980263;-0.0401968;0;1;77;0;-0.01980263;0.02571856;0;2;152;0;7.84384864;7.84384864;1.67335122;1.60743586;1;1;38;37;1444;1369;0;0
4281;7.58069975;2.82375702;3;46;2116;0;429;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4282;7.56008047;2.85647018;3;47;2209;0;429;1980;-0.02061928;0.03271316;0;1;93;0;NA;NA;NA;NA;NA;NA;7.58069975;NA;2.82375702;NA;3;NA;46;NA;2116;NA;0;NA
4283;7.57660977;2.90197084;3;48;2304;0;429;1981;0.0165293;0.04550066;0;1;95;0;-0.00408998;0.07821382;0;2;188;0;7.56008047;7.58069975;2.85647018;2.82375702;3;3;47;46;2209;2116;0;0
4284;7.58069975;2.94233145;2;49;2401;0;429;1982;0.00408998;0.04036061;-1;1;97;0;0.02061928;0.08586127;-1;2;192;0;7.57660977;7.56008047;2.90197084;2.85647018;3;3;48;47;2304;2209;0;0
4285;7.56008047;2.99922615;1;50;2500;0;429;1983;-0.02061928;0.0568947;-1;1;99;0;-0.0165293;0.09725531;-2;2;196;0;7.58069975;7.57660977;2.94233145;2.90197084;2;3;49;48;2401;2304;0;0
4286;7.56837927;2.95178035;1;51;2601;0;429;1984;0.0082988;-0.0474458;0;1;101;0;-0.01232048;0.0094489;-1;2;200;0;7.56008047;7.58069975;2.99922615;2.94233145;1;2;50;49;2500;2401;0;0
4287;7.57558465;3.0277153;1;52;2704;0;429;1985;0.00720538;0.07593495;0;1;103;0;0.01550418;0.02848915;0;2;204;0;7.56837927;7.56008047;2.95178035;2.99922615;1;1;51;50;2601;2500;0;0
4288;7.58731051;2.92262381;1;53;2809;0;429;1986;0.01172586;-0.10509149;0;1;105;0;0.01893124;-0.02915654;0;2;208;0;7.57558465;7.56837927;3.0277153;2.95178035;1;1;52;51;2704;2601;0;0
4289;7.58171964;2.91939108;1;54;2916;0;429;1987;-0.00559087;-0.00323273;0;1;107;0;0.00613499;-0.10832422;0;2;212;0;7.58731051;7.57558465;2.92262381;3.0277153;1;1;53;52;2809;2704;0;0
4290;7.56008047;3.05163989;1;55;3025;0;429;1988;-0.02163917;0.13224881;0;1;109;0;-0.02723004;0.12901608;0;2;216;0;7.58171964;7.58731051;2.91939108;2.92262381;1;1;54;53;2916;2809;0;0
4291;7.69666708;2.85761898;0;22;484;0;430;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4292;7.63240113;2.86733057;0;23;529;1;430;1980;-0.06426595;0.00971159;0;1;45;1;NA;NA;NA;NA;NA;NA;7.69666708;NA;2.85761898;NA;0;NA;22;NA;484;NA;0;NA
4293;7.63964229;2.91560618;0;24;576;0;430;1981;0.00724116;0.04827561;0;1;47;-1;-0.05702479;0.0579872;0;2;92;0;7.63240113;7.69666708;2.86733057;2.85761898;0;0;23;22;529;484;1;0
4294;7.67508186;2.89811941;0;25;625;0;430;1982;0.03543957;-0.01748677;0;1;49;0;0.04268073;0.03078884;0;2;96;-1;7.63964229;7.63240113;2.91560618;2.86733057;0;0;24;23;576;529;0;1
4295;7.84384864;2.90142164;0;26;676;0;430;1983;0.16876678;0.00330223;0;1;51;0;0.20420635;-0.01418454;0;2;100;0;7.67508186;7.63964229;2.89811941;2.91560618;0;0;25;24;625;576;0;0
4296;7.59689444;2.78747732;1;27;729;0;430;1984;-0.2469542;-0.11394432;1;1;53;0;-0.07818742;-0.11064209;1;2;104;0;7.84384864;7.67508186;2.90142164;2.89811941;0;0;26;25;676;625;0;0
4297;7.57250299;2.74919215;2;28;784;0;430;1985;-0.02439145;-0.03828517;1;1;55;0;-0.27134565;-0.15222949;2;2;108;0;7.59689444;7.84384864;2.78747732;2.90142164;1;0;27;26;729;676;0;0
4298;7.7186855;2.77944024;3;29;841;0;430;1986;0.14618251;0.03024809;1;1;57;0;0.12179106;-0.00803708;2;2;112;0;7.57250299;7.59689444;2.74919215;2.78747732;2;1;28;27;784;729;0;0
4299;7.70345905;2.78192003;3;30;900;0;430;1987;-0.01522645;0.00247979;0;1;59;0;0.13095606;0.03272788;1;2;116;0;7.7186855;7.57250299;2.77944024;2.74919215;3;2;29;28;841;784;0;0
4300;7.79523493;2.74084002;3;31;961;0;430;1988;0.09177588;-0.04108001;0;1;61;0;0.07654943;-0.03860022;0;2;120;0;7.70345905;7.7186855;2.78192003;2.77944024;3;3;30;29;900;841;0;0
4301;7.79110951;2.13060984;3;32;1024;0;431;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4302;7.80302664;2.09309783;3;33;1089;0;431;1980;0.01191713;-0.03751201;0;1;65;0;NA;NA;NA;NA;NA;NA;7.79110951;NA;2.13060984;NA;3;NA;32;NA;1024;NA;0;NA
4303;7.80302664;2.12823166;3;34;1156;0;431;1981;0;0.03513383;0;1;67;0;0.01191713;-0.00237818;0;2;132;0;7.80302664;7.79110951;2.09309783;2.13060984;3;3;33;32;1089;1024;0;0
4304;7.78322402;2.19722458;3;35;1225;0;431;1982;-0.01980262;0.06899292;0;1;69;0;-0.01980262;0.10412675;0;2;136;0;7.80302664;7.80302664;2.12823166;2.09309783;3;3;34;33;1156;1089;0;0
4305;7.76302131;2.14241639;3;36;1296;0;431;1983;-0.02020271;-0.05480819;0;1;71;0;-0.04000533;0.01418473;0;2;140;0;7.78322402;7.80302664;2.19722458;2.12823166;3;3;35;34;1225;1156;0;0
4306;7.78322402;2.09433014;3;37;1369;0;431;1984;0.02020271;-0.04808625;0;1;73;0;0;-0.10289444;0;2;144;0;7.76302131;7.78322402;2.14241639;2.19722458;3;3;36;35;1296;1225;0;0
4307;7.53208814;1.9021075;3;38;1444;0;431;1985;-0.25113588;-0.19222264;0;1;75;0;-0.23093317;-0.24030889;0;2;148;0;7.78322402;7.76302131;2.09433014;2.14241639;3;3;37;36;1369;1296;0;0
4308;7.48211892;2.06432792;3;39;1521;0;431;1986;-0.04996922;0.16222042;0;1;77;0;-0.3011051;-0.03000222;0;2;152;0;7.53208814;7.78322402;1.9021075;2.09433014;3;3;38;37;1444;1369;0;0
4309;6.91572345;1.98650354;3;40;1600;0;431;1987;-0.56639547;-0.07782438;0;1;79;0;-0.61636469;0.08439604;0;2;156;0;7.48211892;7.53208814;2.06432792;1.9021075;3;3;39;38;1521;1444;0;0
4310;7.47533924;2.1690537;2;41;1681;0;431;1988;0.55961579;0.18255016;-1;1;81;0;-0.00677968;0.10472578;-1;2;160;0;6.91572345;7.48211892;1.98650354;2.06432792;3;3;40;39;1600;1521;0;0
4311;7.56008047;2.88480069;2;36;1296;0;432;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4312;7.56008047;2.86733057;2;37;1369;0;432;1980;0;-0.01747012;0;1;73;0;NA;NA;NA;NA;NA;NA;7.56008047;NA;2.88480069;NA;2;NA;36;NA;1296;NA;0;NA
4313;7.75491027;2.73306797;2;39;1521;0;432;1981;0.1948298;-0.1342626;0;2;152;0;0.1948298;-0.15173272;0;3;225;0;7.56008047;7.56008047;2.86733057;2.88480069;2;2;37;36;1369;1296;0;0
4314;7.76302131;2.92530978;1;39;1521;0;432;1982;0.00811104;0.19224181;-1;0;0;0;0.20294084;0.05797921;-1;2;152;0;7.75491027;7.56008047;2.73306797;2.86733057;2;2;39;37;1521;1369;0;0
4315;7.75061473;2.72195311;1;40;1600;0;432;1983;-0.01240658;-0.20335667;0;1;79;0;-0.00429554;-0.01111486;-1;1;79;0;7.76302131;7.75491027;2.92530978;2.73306797;1;2;39;39;1521;1521;0;0
4316;7.7380523;2.9210087;1;41;1681;0;432;1984;-0.01256243;0.19905559;0;1;81;0;-0.02496901;-0.00430108;0;2;160;0;7.75061473;7.76302131;2.72195311;2.92530978;1;1;40;39;1600;1521;0;0
4317;7.6362696;3.07823346;1;42;1764;0;432;1985;-0.1017827;0.15722476;0;1;83;0;-0.11434513;0.35628035;0;2;164;0;7.7380523;7.75061473;2.9210087;2.72195311;1;1;41;40;1681;1600;0;0
4318;7.67600993;3.07685135;1;43;1849;0;432;1986;0.03974033;-0.00138211;0;1;85;0;-0.06204237;0.15584265;0;2;168;0;7.6362696;7.7380523;3.07823346;2.9210087;1;1;42;41;1764;1681;0;0
4319;7.69256965;3.06105176;1;44;1936;0;432;1987;0.01655972;-0.01579959;0;1;87;0;0.05630005;-0.0171817;0;2;172;0;7.67600993;7.6362696;3.07685135;3.07823346;1;1;43;42;1849;1764;0;0
4320;7.56837927;3.0563569;0;45;2025;0;432;1988;-0.12419038;-0.00469486;-1;1;89;0;-0.10763066;-0.02049445;-1;2;176;0;7.69256965;7.67600993;3.06105176;3.07685135;1;1;44;43;1936;1849;0;0
4321;8.42617379;2.24918427;0;26;676;0;433;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4322;7.84384864;2.56032326;0;27;729;0;433;1980;-0.58232515;0.31113899;0;1;53;0;NA;NA;NA;NA;NA;NA;8.42617379;NA;2.24918427;NA;0;NA;26;NA;676;NA;0;NA
4323;8.00636757;2.29455293;0;28;784;0;433;1981;0.16251893;-0.26577033;0;1;55;0;-0.41980622;0.04536866;0;2;108;0;7.84384864;8.42617379;2.56032326;2.24918427;0;0;27;26;729;676;0;0
4324;7.8038433;2.40514167;0;29;841;0;433;1982;-0.20252427;0.11058874;0;1;57;0;-0.04000534;-0.15518159;0;2;112;0;8.00636757;7.84384864;2.29455293;2.56032326;0;0;28;27;784;729;0;0
4325;7.7186855;2.711378;0;30;900;0;433;1983;-0.0851578;0.30623633;0;1;59;0;-0.28768207;0.41682507;0;2;116;0;7.8038433;8.00636757;2.40514167;2.29455293;0;0;29;28;841;784;0;0
4326;7.59287029;2.76064268;0;31;961;0;433;1984;-0.12581521;0.04926468;0;1;61;0;-0.21097301;0.35550101;0;2;120;0;7.7186855;7.8038433;2.711378;2.40514167;0;0;30;29;900;841;0;0
4327;8.1259268;2.66653354;0;32;1024;0;433;1985;0.53305651;-0.09410914;0;1;63;0;0.4072413;-0.04484446;0;2;124;0;7.59287029;7.7186855;2.76064268;2.711378;0;0;31;30;961;900;0;0
4328;7.57763383;2.79483937;0;33;1089;0;433;1986;-0.54829297;0.12830583;0;1;65;0;-0.01523646;0.03419669;0;2;128;0;8.1259268;7.59287029;2.66653354;2.76064268;0;0;32;31;1024;961;0;0
4329;7.82003799;2.64546534;1;34;1156;0;433;1987;0.24240416;-0.14937403;1;1;67;0;-0.30588881;-0.0210682;1;2;132;0;7.57763383;8.1259268;2.79483937;2.66653354;0;0;33;32;1089;1024;0;0
4330;7.7186855;2.50307398;2;35;1225;0;433;1988;-0.10135249;-0.14239136;1;1;69;0;0.14105167;-0.29176539;2;2;136;0;7.82003799;7.57763383;2.64546534;2.79483937;1;0;34;33;1156;1089;0;0
4331;7.75790621;2.39242576;2;28;784;1;434;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4332;7.57865685;2.72785284;2;30;900;1;434;1980;-0.17924936;0.33542708;0;2;116;0;NA;NA;NA;NA;NA;NA;7.75790621;NA;2.39242576;NA;2;NA;28;NA;784;NA;1;NA
4333;7.59890046;2.69799989;2;30;900;1;434;1981;0.02024361;-0.02985295;0;0;0;0;-0.15900575;0.30557413;0;2;116;0;7.57865685;7.75790621;2.72785284;2.39242576;2;2;30;28;900;784;1;1
4334;7.59689444;2.6932749;3;31;961;1;434;1982;-0.00200602;-0.00472499;1;1;61;0;0.01823759;-0.03457794;1;1;61;0;7.59890046;7.57865685;2.69799989;2.72785284;2;2;30;30;900;900;1;1
4335;7.59689444;2.60712431;3;33;1089;1;434;1983;0;-0.08615059;0;2;128;0;-0.00200602;-0.09087558;1;3;189;0;7.59689444;7.59890046;2.6932749;2.69799989;3;2;31;30;961;900;1;1
4336;7.60090246;2.57337527;3;33;1089;1;434;1984;0.00400802;-0.03374904;0;0;0;0;0.00400802;-0.11989963;0;2;128;0;7.59689444;7.59689444;2.60712431;2.6932749;3;3;33;31;1089;961;1;1
4337;7.7186855;2.56955416;3;35;1225;1;434;1985;0.11778304;-0.00382111;0;2;136;0;0.12179106;-0.03757015;0;2;136;0;7.60090246;7.59689444;2.57337527;2.60712431;3;3;33;33;1089;1089;1;1
4338;7.82404601;2.55645184;3;36;1296;1;434;1986;0.10536051;-0.01310232;0;1;71;0;0.22314355;-0.01692343;0;3;207;0;7.7186855;7.60090246;2.56955416;2.57337527;3;3;35;33;1225;1089;1;1
4339;7.82404601;2.52572864;3;36;1296;1;434;1987;0;-0.0307232;0;0;0;0;0.10536051;-0.04382552;0;1;71;0;7.82404601;7.7186855;2.55645184;2.56955416;3;3;36;35;1296;1225;1;1
4340;7.7186855;2.48490665;3;38;1444;0;434;1988;-0.10536051;-0.04082199;0;2;148;-1;-0.10536051;-0.07154519;0;2;148;-1;7.82404601;7.82404601;2.52572864;2.55645184;3;3;36;36;1296;1296;1;1
4341;7.64491934;2.7978909;0;27;729;0;435;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4342;7.65775527;2.86448404;0;28;784;0;435;1980;0.01283593;0.06659314;0;1;55;0;NA;NA;NA;NA;NA;NA;7.64491934;NA;2.7978909;NA;0;NA;27;NA;729;NA;0;NA
4343;7.72267752;2.8599125;0;29;841;0;435;1981;0.06492225;-0.00457154;0;1;57;0;0.07775818;0.0620216;0;2;112;0;7.65775527;7.64491934;2.86448404;2.7978909;0;0;28;27;784;729;0;0
4344;7.70661291;2.6932749;0;30;900;0;435;1982;-0.01606461;-0.1666376;0;1;59;0;0.04885764;-0.17120914;0;2;116;0;7.72267752;7.65775527;2.8599125;2.86448404;0;0;29;28;841;784;0;0
4345;7.79152282;2.7193198;0;31;961;0;435;1983;0.08490991;0.0260449;0;1;61;0;0.0688453;-0.1405927;0;2;120;0;7.70661291;7.72267752;2.6932749;2.8599125;0;0;30;29;900;841;0;0
4346;7.70255611;2.6497146;0;32;1024;0;435;1984;-0.08896671;-0.0696052;0;1;63;0;-0.0040568;-0.0435603;0;2;124;0;7.79152282;7.70661291;2.7193198;2.6932749;0;0;31;30;961;900;0;0
4347;7.29301768;2.63547949;1;33;1089;0;435;1985;-0.40953843;-0.01423511;1;1;65;0;-0.49850514;-0.08384031;1;2;128;0;7.70255611;7.79152282;2.6497146;2.7193198;0;0;32;31;1024;961;0;0
4348;7.70661291;2.71667954;1;34;1156;0;435;1986;0.41359523;0.08120005;0;1;67;0;0.0040568;0.06696494;1;2;132;0;7.29301768;7.70255611;2.63547949;2.6497146;1;0;33;32;1089;1024;0;0
4349;7.72312009;2.77321354;1;35;1225;0;435;1987;0.01650718;0.056534;0;1;69;0;0.43010241;0.13773405;0;2;136;0;7.70661291;7.29301768;2.71667954;2.63547949;1;1;34;33;1156;1089;0;0
4350;7.71333789;2.78686135;1;36;1296;0;435;1988;-0.0097822;0.01364781;0;1;71;0;0.00672498;0.07018181;0;2;140;0;7.72312009;7.70661291;2.77321354;2.71667954;1;1;35;34;1225;1156;0;0
4351;7.90248744;1.61938828;2;31;961;0;436;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4352;7.89469085;1.53471434;3;32;1024;0;436;1980;-0.00779659;-0.08467394;1;1;63;0;NA;NA;NA;NA;NA;NA;7.90248744;NA;1.61938828;NA;2;NA;31;NA;961;NA;0;NA
4353;7.78072089;1.54543259;3;33;1089;0;436;1981;-0.11396996;0.01071825;0;1;65;0;-0.12176655;-0.07395569;1;2;128;0;7.89469085;7.90248744;1.53471434;1.61938828;3;2;32;31;1024;961;0;0
4354;7.79069603;1.5040774;3;34;1156;0;436;1982;0.00997514;-0.04135519;0;1;67;0;-0.10399482;-0.03063694;0;2;132;0;7.78072089;7.89469085;1.54543259;1.53471434;3;3;33;32;1089;1024;0;0
4355;7.79028238;1.44926921;3;35;1225;0;436;1983;-0.00041365;-0.05480819;0;1;69;0;0.00956149;-0.09616338;0;2;136;0;7.79069603;7.78072089;1.5040774;1.54543259;3;3;34;33;1156;1089;0;0
4356;7.83676478;1.40118296;3;36;1296;0;436;1984;0.0464824;-0.04808625;0;1;71;0;0.04606875;-0.10289444;0;2;140;0;7.79028238;7.79069603;1.44926921;1.5040774;3;3;35;34;1225;1156;0;0
4357;8.16051825;1.3635374;3;37;1369;0;436;1985;0.32375347;-0.03764556;0;1;73;0;0.37023587;-0.08573181;0;2;144;0;7.83676478;7.79028238;1.40118296;1.44926921;3;3;36;35;1296;1225;0;0
4358;7.83913165;1.40609697;3;38;1444;0;436;1986;-0.3213866;0.04255957;0;1;75;0;0.00236687;0.00491401;0;2;148;0;8.16051825;7.83676478;1.3635374;1.40118296;3;3;37;36;1369;1296;0;0
4359;7.82404601;1.42791605;3;39;1521;0;436;1987;-0.01508564;0.02181908;0;1;77;0;-0.33647224;0.06437865;0;2;152;0;7.83913165;8.16051825;1.40609697;1.3635374;3;3;38;37;1444;1369;0;0
4360;7.87245515;1.45861507;3;40;1600;0;436;1988;0.04840914;0.03069902;0;1;79;0;0.0333235;0.0525181;0;2;156;0;7.82404601;7.83913165;1.42791605;1.40609697;3;3;39;38;1521;1444;0;0
4361;7.78738203;3.08602988;0;32;1024;0;437;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4362;7.6861623;3.09195115;0;33;1089;0;437;1980;-0.10121973;0.00592127;0;1;65;0;NA;NA;NA;NA;NA;NA;7.78738203;NA;3.08602988;NA;0;NA;32;NA;1024;NA;0;NA
4363;7.70751219;3.04166123;0;34;1156;0;437;1981;0.02134989;-0.05028992;0;1;67;0;-0.07986984;-0.04436865;0;2;132;0;7.6861623;7.78738203;3.09195115;3.08602988;0;0;33;32;1089;1024;0;0
4364;7.66528472;3.11307076;0;35;1225;0;437;1982;-0.04222747;0.07140953;0;1;69;0;-0.02087758;0.02111961;0;2;136;0;7.70751219;7.6861623;3.04166123;3.09195115;0;0;34;33;1156;1089;0;0
4365;7.62657021;3.05823752;0;36;1296;0;437;1983;-0.03871451;-0.05483324;0;1;71;0;-0.08094198;0.01657629;0;2;140;0;7.66528472;7.70751219;3.11307076;3.04166123;0;0;35;34;1225;1156;0;0
4366;7.64396195;3.03879172;0;37;1369;0;437;1984;0.01739174;-0.0194458;0;1;73;0;-0.02132277;-0.07427904;0;2;144;0;7.62657021;7.66528472;3.05823752;3.11307076;0;0;36;35;1296;1225;0;0
4367;7.64396195;3.0277153;0;38;1444;0;437;1985;0;-0.01107642;0;1;75;0;0.01739174;-0.03052222;0;2;148;0;7.64396195;7.62657021;3.03879172;3.05823752;0;0;37;36;1369;1296;0;0
4368;7.62559507;3.05069379;0;39;1521;0;437;1986;-0.01836688;0.02297849;0;1;77;0;-0.01836688;0.01190207;0;2;152;0;7.64396195;7.64396195;3.0277153;3.03879172;0;0;38;37;1444;1369;0;0
4369;7.60040233;2.97450863;0;40;1600;0;437;1987;-0.02519274;-0.07618516;0;1;79;0;-0.04355962;-0.05320667;0;2;156;0;7.62559507;7.64396195;3.05069379;3.0277153;0;0;39;38;1521;1444;0;0
4370;7.69848279;3.36936264;0;41;1681;0;437;1988;0.09808046;0.39485401;0;1;81;0;0.07288772;0.31866885;0;2;160;0;7.60040233;7.62559507;2.97450863;3.05069379;0;0;40;39;1600;1521;0;0
4371;7.20340552;1.58514524;0;25;625;0;438;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4372;7.70255611;1.88251386;0;26;676;0;438;1980;0.49915059;0.29736862;0;1;51;0;NA;NA;NA;NA;NA;NA;7.20340552;NA;1.58514524;NA;0;NA;25;NA;625;NA;0;NA
4373;7.58578882;1.88403473;0;27;729;0;438;1981;-0.11676729;0.00152087;0;1;53;0;0.3823833;0.29888949;0;2;104;0;7.70255611;7.20340552;1.88251386;1.58514524;0;0;26;25;676;625;0;0
4374;7.55799496;1.88403473;1;28;784;0;438;1982;-0.02779386;0;1;1;55;0;-0.14456115;0.00152087;1;2;108;0;7.58578882;7.70255611;1.88403473;1.88251386;0;0;27;26;729;676;0;0
4375;7.63771643;2.33601988;1;29;841;0;438;1983;0.07972147;0.45198515;0;1;57;0;0.05192761;0.45198515;1;2;112;0;7.55799496;7.58578882;1.88403473;1.88403473;1;0;28;27;784;729;0;0
4376;7.62070509;2.49979529;1;30;900;0;438;1984;-0.01701134;0.16377541;0;1;59;0;0.06271013;0.61576056;0;2;116;0;7.63771643;7.55799496;2.33601988;1.88403473;1;1;29;28;841;784;0;0
4377;7.48493028;2.71270599;1;31;961;0;438;1985;-0.13577481;0.2129107;0;1;61;0;-0.15278615;0.37668611;0;2;120;0;7.62070509;7.63771643;2.49979529;2.33601988;1;1;30;29;900;841;0;0
4378;7.53048;2.77258872;2;32;1024;0;438;1986;0.04554972;0.05988273;1;1;63;0;-0.09022509;0.27279343;1;2;124;0;7.48493028;7.62070509;2.71270599;2.49979529;1;1;31;30;961;900;0;0
4379;7.65681009;2.68716696;2;33;1089;0;438;1987;0.12633009;-0.08542176;0;1;65;0;0.17187981;-0.02553903;1;2;128;0;7.53048;7.48493028;2.77258872;2.71270599;2;1;32;31;1024;961;0;0
4380;7.63433724;2.79422792;2;34;1156;0;438;1988;-0.02247285;0.10706096;0;1;67;0;0.10385724;0.0216392;0;2;132;0;7.65681009;7.53048;2.68716696;2.77258872;2;2;33;32;1089;1024;0;0
4381;7.65302041;2.5748997;2;49;2401;0;439;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4382;7.63964229;2.58701187;2;50;2500;0;439;1980;-0.01337812;0.01211217;0;1;99;0;NA;NA;NA;NA;NA;NA;7.65302041;NA;2.5748997;NA;2;NA;49;NA;2401;NA;0;NA
